MaGiaDinh;MaGiaoDan;VaiTro;ChuHo;UpdateDate;MaGiaoXuRieng
1;3;2;False;2018/09/30 06:11:45;1232
2;6;2;False;2018/09/30 06:11:45;1232
2;7;2;False;2018/09/30 06:11:45;1232
2;8;2;False;2018/09/30 06:11:45;1232
2;4;0;True;2018/09/30 06:11:45;1232
2;5;1;False;2018/09/30 06:11:45;1232
3;11;2;False;2018/09/30 06:11:45;1232
3;9;0;True;2018/09/30 06:11:45;1232
3;10;1;False;2018/09/30 06:11:45;1232
4;14;2;False;2018/09/30 06:11:45;1232
4;12;0;True;2018/09/30 06:11:45;1232
4;13;1;False;2018/09/30 06:11:45;1232
5;17;2;False;2018/09/30 06:11:45;1232
5;15;0;True;2018/09/30 06:11:45;1232
5;16;1;False;2018/09/30 06:11:45;1232
6;20;2;False;2018/09/30 06:11:45;1232
6;21;2;False;2018/09/30 06:11:45;1232
6;18;0;True;2018/09/30 06:11:45;1232
6;19;1;False;2018/09/30 06:11:45;1232
10;42;2;False;2018/09/30 06:11:45;1232
10;41;2;False;2018/09/30 06:11:45;1232
10;40;1;False;2018/09/30 06:11:45;1232
10;39;0;False;2018/09/30 06:11:45;1232
11;43;0;True;2018/09/30 06:11:45;1232
11;44;1;False;2018/09/30 06:11:45;1232
11;45;2;False;2018/09/30 06:11:45;1232
12;47;2;False;2018/09/30 06:11:45;1232
12;48;2;False;2018/09/30 06:11:45;1232
12;49;2;False;2018/09/30 06:11:45;1232
12;45;0;True;2018/09/30 06:11:45;1232
12;46;1;False;2018/09/30 06:11:45;1232
13;52;2;False;2018/09/30 06:11:45;1232
13;53;2;False;2018/09/30 06:11:45;1232
13;54;2;False;2018/09/30 06:11:45;1232
13;50;0;True;2018/09/30 06:11:45;1232
13;51;1;False;2018/09/30 06:11:45;1232
14;55;0;True;2018/09/30 06:11:45;1232
14;56;1;False;2018/09/30 06:11:45;1232
15;59;2;False;2018/09/30 06:11:45;1232
15;60;2;False;2018/09/30 06:11:45;1232
15;57;0;True;2018/09/30 06:11:45;1232
15;58;1;False;2018/09/30 06:11:45;1232
16;63;2;False;2018/09/30 06:11:45;1232
16;64;2;False;2018/09/30 06:11:45;1232
16;65;2;False;2018/09/30 06:11:45;1232
16;61;0;True;2018/09/30 06:11:45;1232
16;62;1;False;2018/09/30 06:11:45;1232
17;66;0;True;2018/09/30 06:11:45;1232
18;69;2;False;2018/09/30 06:11:45;1232
18;70;2;False;2018/09/30 06:11:45;1232
18;71;2;False;2018/09/30 06:11:45;1232
18;72;2;False;2018/09/30 06:11:45;1232
18;73;2;False;2018/09/30 06:11:45;1232
18;67;0;True;2018/09/30 06:11:45;1232
18;68;1;False;2018/09/30 06:11:45;1232
19;76;2;False;2018/09/30 06:11:45;1232
19;77;2;False;2018/09/30 06:11:45;1232
19;78;2;False;2018/09/30 06:11:45;1232
19;79;2;False;2018/09/30 06:11:45;1232
19;80;2;False;2018/09/30 06:11:45;1232
19;74;0;True;2018/09/30 06:11:45;1232
19;75;1;False;2018/09/30 06:11:45;1232
20;83;2;False;2018/09/30 06:11:45;1232
20;81;0;True;2018/09/30 06:11:45;1232
20;82;1;False;2018/09/30 06:11:45;1232
21;86;2;False;2018/09/30 06:11:45;1232
21;87;2;False;2018/09/30 06:11:45;1232
21;88;2;False;2018/09/30 06:11:45;1232
21;84;0;True;2018/09/30 06:11:45;1232
21;85;1;False;2018/09/30 06:11:45;1232
22;91;2;False;2018/09/30 06:11:45;1232
22;92;2;False;2018/09/30 06:11:45;1232
22;93;2;False;2018/09/30 06:11:45;1232
22;89;0;True;2018/09/30 06:11:45;1232
22;90;1;False;2018/09/30 06:11:45;1232
23;96;2;False;2018/09/30 06:11:45;1232
23;97;2;False;2018/09/30 06:11:45;1232
23;98;2;False;2018/09/30 06:11:45;1232
23;99;2;False;2018/09/30 06:11:45;1232
23;94;0;True;2018/09/30 06:11:45;1232
23;95;1;False;2018/09/30 06:11:45;1232
24;104;2;False;2018/09/30 06:11:45;1232
24;105;2;False;2018/09/30 06:11:45;1232
24;106;2;False;2018/09/30 06:11:45;1232
24;107;2;False;2018/09/30 06:11:45;1232
24;103;0;True;2018/09/30 06:11:45;1232
24;101;1;False;2018/09/30 06:11:45;1232
25;110;2;False;2018/09/30 06:11:45;1232
25;111;2;False;2018/09/30 06:11:45;1232
25;108;0;True;2018/09/30 06:11:45;1232
25;109;1;False;2018/09/30 06:11:45;1232
26;114;2;False;2018/09/30 06:11:45;1232
26;115;2;False;2018/09/30 06:11:45;1232
26;112;0;True;2018/09/30 06:11:45;1232
26;113;1;False;2018/09/30 06:11:45;1232
27;118;17;False;2018/09/30 06:11:45;1232
27;119;2;False;2018/09/30 06:11:45;1232
27;120;2;False;2018/09/30 06:11:45;1232
27;121;2;False;2018/09/30 06:11:45;1232
27;116;0;True;2018/09/30 06:11:45;1232
27;117;1;False;2018/09/30 06:11:45;1232
28;124;2;False;2018/09/30 06:11:45;1232
28;122;0;True;2018/09/30 06:11:45;1232
28;123;1;False;2018/09/30 06:11:45;1232
29;127;2;False;2018/09/30 06:11:45;1232
29;128;2;False;2018/09/30 06:11:45;1232
29;129;2;False;2018/09/30 06:11:45;1232
29;130;2;False;2018/09/30 06:11:45;1232
29;131;2;False;2018/09/30 06:11:45;1232
29;132;2;False;2018/09/30 06:11:45;1232
29;125;0;True;2018/09/30 06:11:45;1232
29;126;1;False;2018/09/30 06:11:45;1232
30;135;2;False;2018/09/30 06:11:45;1232
30;136;2;False;2018/09/30 06:11:45;1232
30;137;2;False;2018/09/30 06:11:45;1232
30;133;0;True;2018/09/30 06:11:45;1232
30;134;1;False;2018/09/30 06:11:45;1232
31;142;17;False;2018/09/30 06:11:45;1232
31;143;2;False;2018/09/30 06:11:45;1232
31;144;2;False;2018/09/30 06:11:45;1232
31;140;0;True;2018/09/30 06:11:45;1232
31;141;1;False;2018/09/30 06:11:45;1232
32;145;1;True;2018/09/30 06:11:45;1232
33;148;2;False;2018/09/30 06:11:45;1232
33;149;2;False;2018/09/30 06:11:45;1232
33;150;2;False;2018/09/30 06:11:45;1232
33;151;2;False;2018/09/30 06:11:45;1232
33;152;2;False;2018/09/30 06:11:45;1232
33;153;2;False;2018/09/30 06:11:45;1232
33;146;0;True;2018/09/30 06:11:45;1232
33;147;1;False;2018/09/30 06:11:45;1232
34;156;2;False;2018/09/30 06:11:45;1232
34;157;2;False;2018/09/30 06:11:45;1232
34;158;2;False;2018/09/30 06:11:45;1232
34;159;2;False;2018/09/30 06:11:45;1232
34;154;0;True;2018/09/30 06:11:45;1232
34;155;1;False;2018/09/30 06:11:45;1232
35;162;2;False;2018/09/30 06:11:45;1232
35;163;2;False;2018/09/30 06:11:45;1232
35;164;2;False;2018/09/30 06:11:45;1232
35;160;0;True;2018/09/30 06:11:45;1232
35;161;1;False;2018/09/30 06:11:45;1232
36;166;2;False;2018/09/30 06:11:45;1232
36;165;1;True;2018/09/30 06:11:45;1232
37;169;2;False;2018/09/30 06:11:45;1232
37;170;2;False;2018/09/30 06:11:45;1232
37;171;2;False;2018/09/30 06:11:45;1232
37;172;2;False;2018/09/30 06:11:45;1232
37;167;0;True;2018/09/30 06:11:45;1232
37;168;1;False;2018/09/30 06:11:45;1232
38;175;2;False;2018/09/30 06:11:45;1232
38;176;2;False;2018/09/30 06:11:45;1232
38;173;0;True;2018/09/30 06:11:45;1232
38;174;1;False;2018/09/30 06:11:45;1232
39;179;2;False;2018/09/30 06:11:45;1232
39;180;2;False;2018/09/30 06:11:45;1232
39;181;2;False;2018/09/30 06:11:45;1232
39;182;2;False;2018/09/30 06:11:45;1232
39;183;2;False;2018/09/30 06:11:45;1232
39;177;0;True;2018/09/30 06:11:45;1232
39;178;1;False;2018/09/30 06:11:45;1232
40;184;1;True;2018/09/30 06:11:45;1232
41;187;2;False;2018/09/30 06:11:45;1232
41;188;2;False;2018/09/30 06:11:45;1232
41;189;2;False;2018/09/30 06:11:45;1232
41;190;2;False;2018/09/30 06:11:45;1232
41;185;0;True;2018/09/30 06:11:45;1232
41;186;1;False;2018/09/30 06:11:45;1232
42;193;2;False;2018/09/30 06:11:45;1232
42;194;2;False;2018/09/30 06:11:45;1232
42;191;0;True;2018/09/30 06:11:45;1232
42;192;1;False;2018/09/30 06:11:45;1232
43;197;2;False;2018/09/30 06:11:45;1232
43;198;2;False;2018/09/30 06:11:45;1232
43;195;0;True;2018/09/30 06:11:45;1232
43;196;1;False;2018/09/30 06:11:45;1232
44;201;2;False;2018/09/30 06:11:45;1232
44;202;2;False;2018/09/30 06:11:45;1232
44;203;2;False;2018/09/30 06:11:45;1232
44;199;0;True;2018/09/30 06:11:45;1232
44;200;1;False;2018/09/30 06:11:45;1232
45;206;2;False;2018/09/30 06:11:45;1232
45;204;0;False;2018/09/30 06:11:45;1232
45;205;1;True;2018/09/30 06:11:45;1232
46;209;2;False;2018/09/30 06:11:45;1232
46;210;2;False;2018/09/30 06:11:45;1232
46;211;2;False;2018/09/30 06:11:45;1232
46;207;0;True;2018/09/30 06:11:45;1232
46;208;1;False;2018/09/30 06:11:45;1232
47;214;2;False;2018/09/30 06:11:45;1232
47;215;2;False;2018/09/30 06:11:45;1232
47;216;2;False;2018/09/30 06:11:45;1232
47;217;2;False;2018/09/30 06:11:45;1232
47;218;2;False;2018/09/30 06:11:45;1232
47;212;0;True;2018/09/30 06:11:45;1232
47;213;1;False;2018/09/30 06:11:45;1232
48;221;2;False;2018/09/30 06:11:45;1232
48;222;2;False;2018/09/30 06:11:45;1232
48;223;2;False;2018/09/30 06:11:45;1232
48;219;0;True;2018/09/30 06:11:45;1232
48;220;1;False;2018/09/30 06:11:45;1232
49;226;2;False;2018/09/30 06:11:45;1232
49;224;0;True;2018/09/30 06:11:45;1232
49;225;1;False;2018/09/30 06:11:45;1232
50;231;5;False;2018/09/30 06:11:45;1232
50;232;17;False;2018/09/30 06:11:45;1232
50;233;2;False;2018/09/30 06:11:45;1232
50;234;2;False;2018/09/30 06:11:45;1232
50;229;0;True;2018/09/30 06:11:45;1232
50;230;1;False;2018/09/30 06:11:45;1232
51;237;2;False;2018/09/30 06:11:45;1232
51;238;2;False;2018/09/30 06:11:45;1232
51;239;2;False;2018/09/30 06:11:45;1232
51;240;2;False;2018/09/30 06:11:45;1232
51;241;2;False;2018/09/30 06:11:45;1232
51;235;0;True;2018/09/30 06:11:45;1232
51;236;1;False;2018/09/30 06:11:45;1232
52;244;2;False;2018/09/30 06:11:45;1232
52;242;0;True;2018/09/30 06:11:45;1232
52;243;1;False;2018/09/30 06:11:45;1232
53;247;2;False;2018/09/30 06:11:45;1232
53;248;2;False;2018/09/30 06:11:45;1232
53;249;2;False;2018/09/30 06:11:45;1232
53;250;2;False;2018/09/30 06:11:45;1232
53;245;0;True;2018/09/30 06:11:45;1232
53;246;1;False;2018/09/30 06:11:45;1232
54;253;2;False;2018/09/30 06:11:45;1232
54;251;0;True;2018/09/30 06:11:45;1232
54;252;1;False;2018/09/30 06:11:45;1232
55;254;0;True;2018/09/30 06:11:45;1232
55;255;1;False;2018/09/30 06:11:45;1232
56;258;2;False;2018/09/30 06:11:45;1232
56;259;2;False;2018/09/30 06:11:45;1232
56;256;0;True;2018/09/30 06:11:45;1232
56;257;1;False;2018/09/30 06:11:45;1232
57;262;2;False;2018/09/30 06:11:45;1232
57;263;2;False;2018/09/30 06:11:45;1232
57;260;0;True;2018/09/30 06:11:45;1232
57;261;1;False;2018/09/30 06:11:45;1232
58;266;2;False;2018/09/30 06:11:45;1232
58;267;2;False;2018/09/30 06:11:45;1232
58;268;2;False;2018/09/30 06:11:45;1232
58;269;2;False;2018/09/30 06:11:45;1232
58;264;0;False;2018/09/30 06:11:45;1232
58;265;1;True;2018/09/30 06:11:45;1232
59;272;2;False;2018/09/30 06:11:45;1232
59;273;2;False;2018/09/30 06:11:45;1232
59;270;0;True;2018/09/30 06:11:45;1232
59;271;1;False;2018/09/30 06:11:45;1232
60;276;2;False;2018/09/30 06:11:45;1232
60;274;0;True;2018/09/30 06:11:45;1232
60;275;1;False;2018/09/30 06:11:45;1232
61;279;2;False;2018/09/30 06:11:45;1232
61;280;2;False;2018/09/30 06:11:45;1232
61;277;0;True;2018/09/30 06:11:45;1232
61;278;1;False;2018/09/30 06:11:45;1232
62;283;2;False;2018/09/30 06:11:45;1232
62;284;2;False;2018/09/30 06:11:45;1232
62;285;2;False;2018/09/30 06:11:45;1232
62;286;2;False;2018/09/30 06:11:45;1232
62;287;2;False;2018/09/30 06:11:45;1232
62;288;2;False;2018/09/30 06:11:45;1232
62;281;0;True;2018/09/30 06:11:45;1232
62;282;1;False;2018/09/30 06:11:45;1232
63;289;0;True;2018/09/30 06:11:45;1232
63;290;1;False;2018/09/30 06:11:45;1232
64;292;2;False;2018/09/30 06:11:45;1232
64;293;2;False;2018/09/30 06:11:45;1232
64;294;2;False;2018/09/30 06:11:45;1232
64;291;1;True;2018/09/30 06:11:45;1232
65;298;2;False;2018/09/30 06:11:45;1232
65;299;2;False;2018/09/30 06:11:45;1232
65;300;2;False;2018/09/30 06:11:45;1232
65;301;2;False;2018/09/30 06:11:45;1232
66;306;2;False;2018/09/30 06:11:45;1232
66;307;2;False;2018/09/30 06:11:45;1232
66;308;2;False;2018/09/30 06:11:45;1232
66;304;0;True;2018/09/30 06:11:45;1232
66;305;1;False;2018/09/30 06:11:45;1232
67;310;2;False;2018/09/30 06:11:45;1232
67;309;1;True;2018/09/30 06:11:45;1232
68;313;2;False;2018/09/30 06:11:45;1232
68;314;2;False;2018/09/30 06:11:45;1232
68;315;2;False;2018/09/30 06:11:45;1232
68;311;0;True;2018/09/30 06:11:45;1232
68;312;1;False;2018/09/30 06:11:45;1232
69;318;2;False;2018/09/30 06:11:45;1232
69;319;2;False;2018/09/30 06:11:45;1232
69;320;2;False;2018/09/30 06:11:45;1232
69;321;2;False;2018/09/30 06:11:45;1232
69;316;0;True;2018/09/30 06:11:45;1232
69;317;1;False;2018/09/30 06:11:45;1232
70;324;2;False;2018/09/30 06:11:45;1232
70;325;2;False;2018/09/30 06:11:45;1232
70;322;0;True;2018/09/30 06:11:45;1232
70;323;1;False;2018/09/30 06:11:45;1232
71;328;2;False;2018/09/30 06:11:45;1232
71;329;2;False;2018/09/30 06:11:45;1232
71;330;5;False;2018/09/30 06:11:45;1232
72;333;2;False;2018/09/30 06:11:45;1232
72;334;2;False;2018/09/30 06:11:45;1232
72;335;2;False;2018/09/30 06:11:45;1232
72;336;2;False;2018/09/30 06:11:45;1232
72;337;5;False;2018/09/30 06:11:45;1232
72;331;0;True;2018/09/30 06:11:45;1232
72;332;1;False;2018/09/30 06:11:45;1232
65;338;2;False;2018/09/30 06:11:45;1232
65;295;0;True;2018/09/30 06:11:45;1232
65;297;1;False;2018/09/30 06:11:45;1232
73;340;2;False;2018/09/30 06:11:45;1232
73;341;2;False;2018/09/30 06:11:45;1232
73;342;2;False;2018/09/30 06:11:45;1232
73;343;2;False;2018/09/30 06:11:45;1232
74;346;2;False;2018/09/30 06:11:45;1232
74;347;2;False;2018/09/30 06:11:45;1232
74;348;2;False;2018/09/30 06:11:45;1232
74;349;2;False;2018/09/30 06:11:45;1232
74;344;0;True;2018/09/30 06:11:45;1232
74;345;1;False;2018/09/30 06:11:45;1232
75;352;2;False;2018/09/30 06:11:45;1232
75;353;2;False;2018/09/30 06:11:45;1232
75;354;2;False;2018/09/30 06:11:45;1232
75;350;0;True;2018/09/30 06:11:45;1232
75;351;1;False;2018/09/30 06:11:45;1232
76;357;2;False;2018/09/30 06:11:45;1232
76;358;2;False;2018/09/30 06:11:45;1232
76;359;2;False;2018/09/30 06:11:45;1232
76;355;0;True;2018/09/30 06:11:45;1232
76;356;1;False;2018/09/30 06:11:45;1232
77;361;2;False;2018/09/30 06:11:45;1232
77;362;2;False;2018/09/30 06:11:45;1232
77;363;2;False;2018/09/30 06:11:45;1232
77;364;2;False;2018/09/30 06:11:45;1232
77;360;0;True;2018/09/30 06:11:45;1232
78;367;2;False;2018/09/30 06:11:45;1232
78;368;2;False;2018/09/30 06:11:45;1232
78;365;0;True;2018/09/30 06:11:45;1232
78;366;1;False;2018/09/30 06:11:45;1232
79;371;2;False;2018/09/30 06:11:45;1232
79;372;2;False;2018/09/30 06:11:45;1232
79;369;0;True;2018/09/30 06:11:45;1232
79;370;1;False;2018/09/30 06:11:45;1232
80;375;2;False;2018/09/30 06:11:45;1232
80;376;2;False;2018/09/30 06:11:45;1232
80;377;2;False;2018/09/30 06:11:45;1232
80;378;2;False;2018/09/30 06:11:45;1232
80;379;2;False;2018/09/30 06:11:45;1232
80;380;2;False;2018/09/30 06:11:45;1232
80;373;0;True;2018/09/30 06:11:45;1232
80;374;1;False;2018/09/30 06:11:45;1232
81;383;2;False;2018/09/30 06:11:45;1232
81;384;2;False;2018/09/30 06:11:45;1232
81;381;0;True;2018/09/30 06:11:45;1232
81;382;1;False;2018/09/30 06:11:45;1232
82;387;2;False;2018/09/30 06:11:45;1232
82;388;2;False;2018/09/30 06:11:45;1232
82;389;2;False;2018/09/30 06:11:45;1232
82;390;2;False;2018/09/30 06:11:45;1232
82;391;2;False;2018/09/30 06:11:45;1232
82;392;2;False;2018/09/30 06:11:45;1232
82;393;2;False;2018/09/30 06:11:45;1232
82;385;0;True;2018/09/30 06:11:45;1232
82;386;1;False;2018/09/30 06:11:45;1232
83;396;2;False;2018/09/30 06:11:45;1232
83;397;2;False;2018/09/30 06:11:45;1232
83;398;2;False;2018/09/30 06:11:45;1232
83;394;0;True;2018/09/30 06:11:45;1232
83;395;1;False;2018/09/30 06:11:45;1232
84;400;2;False;2018/09/30 06:11:45;1232
84;401;2;False;2018/09/30 06:11:45;1232
84;402;2;False;2018/09/30 06:11:45;1232
84;403;2;False;2018/09/30 06:11:45;1232
84;404;4;False;2018/09/30 06:11:45;1232
84;399;1;True;2018/09/30 06:11:45;1232
85;407;2;False;2018/09/30 06:11:45;1232
85;408;2;False;2018/09/30 06:11:45;1232
85;409;2;False;2018/09/30 06:11:45;1232
85;410;2;False;2018/09/30 06:11:45;1232
85;405;0;True;2018/09/30 06:11:45;1232
85;406;1;False;2018/09/30 06:11:45;1232
86;413;2;False;2018/09/30 06:11:45;1232
86;414;2;False;2018/09/30 06:11:45;1232
86;411;0;True;2018/09/30 06:11:45;1232
86;412;1;False;2018/09/30 06:11:45;1232
87;417;2;False;2018/09/30 06:11:45;1232
87;415;0;True;2018/09/30 06:11:45;1232
87;416;1;False;2018/09/30 06:11:45;1232
88;420;2;False;2018/09/30 06:11:45;1232
88;418;0;True;2018/09/30 06:11:45;1232
88;419;1;False;2018/09/30 06:11:45;1232
89;423;2;False;2018/09/30 06:11:45;1232
89;424;2;False;2018/09/30 06:11:45;1232
89;421;0;True;2018/09/30 06:11:45;1232
89;422;1;False;2018/09/30 06:11:45;1232
90;427;2;False;2018/09/30 06:11:45;1232
90;428;2;False;2018/09/30 06:11:45;1232
90;429;2;False;2018/09/30 06:11:45;1232
90;425;0;True;2018/09/30 06:11:45;1232
90;426;1;False;2018/09/30 06:11:45;1232
91;432;2;False;2018/09/30 06:11:45;1232
91;433;2;False;2018/09/30 06:11:45;1232
91;434;2;False;2018/09/30 06:11:45;1232
91;430;0;True;2018/09/30 06:11:45;1232
91;431;1;False;2018/09/30 06:11:45;1232
92;437;2;False;2018/09/30 06:11:45;1232
92;438;2;False;2018/09/30 06:11:45;1232
92;439;2;False;2018/09/30 06:11:45;1232
92;435;0;True;2018/09/30 06:11:45;1232
92;436;1;False;2018/09/30 06:11:45;1232
93;442;2;False;2018/09/30 06:11:45;1232
93;443;2;False;2018/09/30 06:11:45;1232
93;444;2;False;2018/09/30 06:11:45;1232
93;445;2;False;2018/09/30 06:11:45;1232
93;446;2;False;2018/09/30 06:11:45;1232
93;440;0;True;2018/09/30 06:11:45;1232
93;441;1;False;2018/09/30 06:11:45;1232
94;449;2;False;2018/09/30 06:11:45;1232
94;450;2;False;2018/09/30 06:11:45;1232
94;451;2;False;2018/09/30 06:11:45;1232
94;447;0;True;2018/09/30 06:11:45;1232
94;448;1;False;2018/09/30 06:11:45;1232
95;454;2;False;2018/09/30 06:11:45;1232
95;452;0;True;2018/09/30 06:11:45;1232
95;453;1;False;2018/09/30 06:11:45;1232
96;457;2;False;2018/09/30 06:11:45;1232
96;458;2;False;2018/09/30 06:11:45;1232
96;459;2;False;2018/09/30 06:11:45;1232
96;460;2;False;2018/09/30 06:11:45;1232
96;455;0;True;2018/09/30 06:11:45;1232
96;456;1;False;2018/09/30 06:11:45;1232
97;463;2;False;2018/09/30 06:11:45;1232
97;461;0;True;2018/09/30 06:11:45;1232
97;462;1;False;2018/09/30 06:11:45;1232
98;466;2;False;2018/09/30 06:11:45;1232
98;467;2;False;2018/09/30 06:11:45;1232
98;464;0;True;2018/09/30 06:11:45;1232
98;465;1;False;2018/09/30 06:11:45;1232
99;470;2;False;2018/09/30 06:11:45;1232
99;468;0;True;2018/09/30 06:11:45;1232
99;469;1;False;2018/09/30 06:11:45;1232
100;473;2;False;2018/09/30 06:11:45;1232
100;474;2;False;2018/09/30 06:11:45;1232
100;475;2;False;2018/09/30 06:11:45;1232
100;471;0;True;2018/09/30 06:11:45;1232
100;472;1;False;2018/09/30 06:11:45;1232
101;478;2;False;2018/09/30 06:11:45;1232
101;479;2;False;2018/09/30 06:11:45;1232
101;476;0;True;2018/09/30 06:11:45;1232
101;477;1;False;2018/09/30 06:11:45;1232
102;482;2;False;2018/09/30 06:11:45;1232
102;480;0;True;2018/09/30 06:11:45;1232
102;481;1;False;2018/09/30 06:11:45;1232
73;926;0;False;2018/09/30 06:11:45;1232
71;326;0;True;2018/09/30 06:11:45;1232
103;485;2;False;2018/09/30 06:11:45;1232
103;486;2;False;2018/09/30 06:11:45;1232
104;489;2;False;2018/09/30 06:11:45;1232
104;487;0;True;2018/09/30 06:11:45;1232
104;488;1;False;2018/09/30 06:11:45;1232
105;492;2;False;2018/09/30 06:11:45;1232
105;490;0;True;2018/09/30 06:11:45;1232
105;491;1;False;2018/09/30 06:11:45;1232
106;493;0;True;2018/09/30 06:11:45;1232
107;496;2;False;2018/09/30 06:11:45;1232
107;497;2;False;2018/09/30 06:11:45;1232
107;498;2;False;2018/09/30 06:11:45;1232
107;499;2;False;2018/09/30 06:11:45;1232
107;494;0;False;2018/09/30 06:11:45;1232
107;495;1;True;2018/09/30 06:11:45;1232
108;502;2;False;2018/09/30 06:11:45;1232
108;503;2;False;2018/09/30 06:11:45;1232
108;504;2;False;2018/09/30 06:11:45;1232
108;500;0;True;2018/09/30 06:11:45;1232
108;501;1;False;2018/09/30 06:11:45;1232
109;506;2;False;2018/09/30 06:11:45;1232
109;507;2;False;2018/09/30 06:11:45;1232
109;505;1;True;2018/09/30 06:11:45;1232
110;510;2;False;2018/09/30 06:11:45;1232
110;511;2;False;2018/09/30 06:11:45;1232
110;508;0;True;2018/09/30 06:11:45;1232
110;509;1;False;2018/09/30 06:11:45;1232
111;514;2;False;2018/09/30 06:11:45;1232
111;515;2;False;2018/09/30 06:11:45;1232
111;516;2;False;2018/09/30 06:11:45;1232
111;517;2;False;2018/09/30 06:11:45;1232
111;512;0;True;2018/09/30 06:11:45;1232
111;513;1;False;2018/09/30 06:11:45;1232
112;520;2;False;2018/09/30 06:11:45;1232
112;521;2;False;2018/09/30 06:11:45;1232
112;522;2;False;2018/09/30 06:11:45;1232
112;523;2;False;2018/09/30 06:11:45;1232
112;518;0;True;2018/09/30 06:11:45;1232
112;519;1;False;2018/09/30 06:11:45;1232
113;525;2;False;2018/09/30 06:11:45;1232
113;526;2;False;2018/09/30 06:11:45;1232
113;524;1;True;2018/09/30 06:11:45;1232
114;529;2;False;2018/09/30 06:11:45;1232
114;527;0;True;2018/09/30 06:11:45;1232
114;528;1;False;2018/09/30 06:11:45;1232
115;531;2;False;2018/09/30 06:11:45;1232
115;532;2;False;2018/09/30 06:11:45;1232
115;533;2;False;2018/09/30 06:11:45;1232
115;530;0;True;2018/09/30 06:11:45;1232
116;536;2;False;2018/09/30 06:11:45;1232
116;537;2;False;2018/09/30 06:11:45;1232
116;534;0;True;2018/09/30 06:11:45;1232
116;535;1;False;2018/09/30 06:11:45;1232
117;540;2;False;2018/09/30 06:11:45;1232
117;538;0;True;2018/09/30 06:11:45;1232
117;539;1;False;2018/09/30 06:11:45;1232
118;543;2;False;2018/09/30 06:11:45;1232
118;544;2;False;2018/09/30 06:11:45;1232
118;545;2;False;2018/09/30 06:11:45;1232
118;541;0;True;2018/09/30 06:11:45;1232
118;542;1;False;2018/09/30 06:11:45;1232
119;548;2;False;2018/09/30 06:11:45;1232
119;549;2;False;2018/09/30 06:11:45;1232
119;550;2;False;2018/09/30 06:11:45;1232
119;546;0;True;2018/09/30 06:11:45;1232
119;547;1;False;2018/09/30 06:11:45;1232
120;553;2;False;2018/09/30 06:11:45;1232
120;554;2;False;2018/09/30 06:11:45;1232
120;555;2;False;2018/09/30 06:11:45;1232
120;556;2;False;2018/09/30 06:11:45;1232
120;551;0;True;2018/09/30 06:11:45;1232
120;552;1;False;2018/09/30 06:11:45;1232
121;559;2;False;2018/09/30 06:11:45;1232
121;560;2;False;2018/09/30 06:11:45;1232
121;561;2;False;2018/09/30 06:11:45;1232
121;557;0;True;2018/09/30 06:11:45;1232
121;558;1;False;2018/09/30 06:11:45;1232
122;562;0;True;2018/09/30 06:11:45;1232
122;563;1;False;2018/09/30 06:11:45;1232
123;566;2;False;2018/09/30 06:11:45;1232
123;567;2;False;2018/09/30 06:11:45;1232
123;564;0;True;2018/09/30 06:11:45;1232
123;565;1;False;2018/09/30 06:11:45;1232
124;570;2;False;2018/09/30 06:11:45;1232
124;571;2;False;2018/09/30 06:11:45;1232
124;568;0;True;2018/09/30 06:11:45;1232
124;569;1;False;2018/09/30 06:11:45;1232
125;576;2;False;2018/09/30 06:11:45;1232
125;577;2;False;2018/09/30 06:11:45;1232
125;578;2;False;2018/09/30 06:11:45;1232
125;574;0;True;2018/09/30 06:11:45;1232
125;575;1;False;2018/09/30 06:11:45;1232
126;581;2;False;2018/09/30 06:11:45;1232
126;582;2;False;2018/09/30 06:11:45;1232
126;583;2;False;2018/09/30 06:11:45;1232
126;579;0;True;2018/09/30 06:11:45;1232
126;580;1;False;2018/09/30 06:11:45;1232
127;586;2;False;2018/09/30 06:11:45;1232
127;584;0;True;2018/09/30 06:11:45;1232
127;585;1;False;2018/09/30 06:11:45;1232
128;589;2;False;2018/09/30 06:11:45;1232
128;590;2;False;2018/09/30 06:11:45;1232
128;587;0;True;2018/09/30 06:11:45;1232
128;588;1;False;2018/09/30 06:11:45;1232
129;593;2;False;2018/09/30 06:11:45;1232
129;594;2;False;2018/09/30 06:11:45;1232
129;595;2;False;2018/09/30 06:11:45;1232
129;591;0;True;2018/09/30 06:11:45;1232
129;592;1;False;2018/09/30 06:11:45;1232
130;598;2;False;2018/09/30 06:11:45;1232
130;599;2;False;2018/09/30 06:11:45;1232
130;600;2;False;2018/09/30 06:11:45;1232
130;596;0;True;2018/09/30 06:11:45;1232
130;597;1;False;2018/09/30 06:11:45;1232
131;603;2;False;2018/09/30 06:11:45;1232
131;604;2;False;2018/09/30 06:11:45;1232
131;605;2;False;2018/09/30 06:11:45;1232
131;601;0;True;2018/09/30 06:11:45;1232
131;602;1;False;2018/09/30 06:11:45;1232
132;608;2;False;2018/09/30 06:11:45;1232
132;609;2;False;2018/09/30 06:11:45;1232
132;610;2;False;2018/09/30 06:11:45;1232
132;611;2;False;2018/09/30 06:11:45;1232
132;606;0;True;2018/09/30 06:11:45;1232
132;607;1;False;2018/09/30 06:11:45;1232
133;614;2;False;2018/09/30 06:11:45;1232
133;615;2;False;2018/09/30 06:11:45;1232
